"Trade Date","Instrument","Stock Code","Currency","Maturity Date","Traded Yield"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.79"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.81"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.82"
"26/07/2023","MGS","MT180003","MYR","07/11/2033","3.79"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","4.09"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","4.09"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","4.09"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","4.09"
"26/07/2023","MGS","MY220002","MYR","15/10/2042","0.00"
"26/07/2023","MGS","MY190005","MYR","22/05/2040","4.09"
"26/07/2023","MGS","MY190005","MYR","22/05/2040","4.09"
"26/07/2023","MGS","MY150004","MYR","31/05/2035","0.00"
"26/07/2023","MGS","MY150004","MYR","31/05/2035","0.00"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","0.00"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.12"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.14"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","0.00"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.12"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.14"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ200001","MYR","15/06/2050","4.24"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"26/07/2023","MGS","MZ160002","MYR","15/03/2046","4.20"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","4.05"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","3.99"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","4.00"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","4.05"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","3.99"
"25/07/2023","MGS","MX170003","MYR","07/04/2037","4.00"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.87"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.88"
"25/07/2023","MGS","MO220001","MYR","15/07/2032","3.87"
"25/07/2023","MGS","MX130004","MYR","15/04/2033","0.00"
"25/07/2023","MGS","MX130004","MYR","15/04/2033","0.00"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MZ180005","MYR","06/07/2048","4.24"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","4.00"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","0.00"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.88"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.99"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","4.00"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","0.00"
"25/07/2023","MGS","MX180004","MYR","08/06/2038","3.88"
"25/07/2023","MGS","MT180003","MYR","07/11/2033","0.00"
"25/07/2023","MGS","MT180003","MYR","07/11/2033","3.81"
